t,p_x,p_y,p_z,v_x,v_y,v_z,a_lin_x,a_lin_y,a_lin_z,total_vel,total_acc,distance,heading,heading_rate
0.0,1.5440211108893698,1.1609284709235475,8.0,-0.8650978702304063,-0.5007551404298791,-0.5,-0.22812468104568856,0.44444834163227065,0.0,1.118033988749895,1.0,0.0,-3.020916068904628,-1.0
0.10101010101010033,1.4566374876337738,1.1103471436073984,7.94949494949495,-0.8881407673057282,-0.4558613685478319,-0.5,-0.3191968904868343,0.6770416611579446,-3.5083047578154947e-14,1.118033988749895,0.9999999999999999,0.11289432409495623,-3.1219261699147283,30.101767270538346
0.20202020202020243,1.3645987336558887,1.0688352651563084,7.898989898989899,-0.9295820905307774,-0.36397904726665686,-0.5000000000000071,-0.3633604141208586,0.9280021361425608,-3.5083047578154947e-14,1.118033988749895,1.0,0.2257886481899145,3.060249036254757,30.10176727053834
0.30303030303030276,1.268843125910384,1.0368160229474674,7.848484848484849,-0.9615469115725688,-0.2683861895291324,-0.5000000000000071,-0.26793002977498137,0.9599126285136764,3.5083047578154947e-14,1.118033988749895,0.9999999999999999,0.3386829722848709,2.9592389352446555,-1.0
0.40404040404040487,1.1703468323280966,1.014615832928201,7.797979797979798,-0.983709369273198,-0.17005730413258036,-0.5,-0.16976826803060519,0.982037418026995,3.5083047578154947e-14,1.118033988749895,0.9999999999999999,0.45157729637982913,2.8582288342345548,-0.9999999999999964
0.5050505050505052,1.0701139604006467,1.0024610120115924,7.747474747474747,-0.9958435313767318,-0.06999479194792091,-0.5,-0.06987582603859366,0.9941509564299827,3.5083047578154947e-14,1.118033988749895,1.0,0.5644716204747856,2.757218733224454,-1.000000000000007
0.6060606060606055,0.969166320938859,1.00047547091852,7.696969696969697,-0.9978256977658431,0.030781272923980474,-0.4999999999999929,0.030728955858357665,0.9961297538509131,3.5083047578154947e-14,1.118033988749895,1.0,0.6773659445697419,2.6562086322143528,-1.0
0.7070707070707076,0.8685330113570415,1.008679450986134,7.646464646464646,-0.9896356615063562,0.13124354216337508,-0.4999999999999929,0.13102047546224505,0.9879536377001215,-3.5083047578154947e-14,1.118033988749895,1.0,0.7902602686647002,2.5551985312042516,-0.9999999999999982
0.808080808080808,0.7692399246749482,1.0269893178202119,7.595959595959596,-0.9713569148441774,0.23036786639875295,-0.5,0.22997632408621715,0.9697059583167755,-7.016609515630989e-14,1.118033988749895,1.0,0.9031545927596566,2.4541884301941503,-0.9999999999999982
0.9090909090909101,0.6722992911865002,1.0552184138949734,7.545454545454545,-0.943175798054595,0.32714373576272404,-0.5000000000000071,0.3265877093653087,0.9415727392648665,0.0,1.118033988749895,1.0,1.0160489168546147,2.353178329184049,-0.9999999999999964
1.0101010101010104,0.5786993594113932,1.093078961408641,7.494949494949495,-0.9053795998208827,0.4205845814017568,-0.5,0.4198697392573427,0.9038407809405375,3.5083047578154947e-14,1.118033988749895,1.0,1.128943240949571,2.252168228173949,-1.0000000000000036
1.1111111111111107,0.48939432152571705,1.140184995996338,7.444444444444445,-0.8583536285076576,0.5097378329224274,-0.5,0.5088714623951058,0.8568947368230999,0.0,1.118033988749895,1.0,1.2418375650445272,2.1511581271638476,-1.0
1.2121212121212128,0.4052945859755025,1.1960563013929701,7.393939393939394,-0.8025772841855074,0.5936946292448075,-0.5,0.5926855624347995,0.8012131921758345,0.0,1.118033988749895,1.0,1.3547318891394857,2.0501480261537464,-0.9999999999999964
1.3131313131313131,0.3272574964377353,1.260123304934683,7.343434343434343,-0.7386191714501222,0.6715990838670409,-0.5,0.67045760757303,0.7373637851716626,0.0,1.118033988749895,0.9999999999999999,1.467626213234442,1.9491379251436458,-1.0000000000000036
1.4141414141414135,0.2560785917431556,1.3317328839923714,7.292929292929293,-0.6671313028576236,0.7426570100875667,-0.5,0.7413947609392899,0.6659974201804486,0.0,1.118033988749895,1.0,1.5805205373293985,1.848127824133545,-1.0
1.5151515151515156,0.19248349586043745,1.4101550241442928,7.242424242424242,-0.588842452068447,0.8061440172368286,-0.5,0.8047738630669756,0.5878416322101563,-3.5083047578154947e-14,1.118033988749895,1.0,1.6934148614243567,1.7471177231234434,-0.9999999999999964
1.616161616161616,0.13712052061821645,1.4945902612119328,7.191919191919192,-0.5045507244602545,0.8614128953825482,-0.5000000000000071,0.8599488040473307,0.5036931701470757,0.0,1.118033988749895,1.0,1.806309185519313,1.646107622113343,-0.9999999999999973
1.717171717171718,0.0905540565755375,1.5841778312922827,7.141414141414141,-0.41511542094777365,0.9079002132261369,-0.5,0.9063571102118253,0.4144098744042086,3.5083047578154947e-14,1.118033988749895,1.0,1.9192035096142712,1.5450975211032414,-1.0
1.8181818181818183,0.053258819416645675,1.678004445702062,7.090909090909091,-0.3214482779528147,0.9451320619288532,-0.5,0.9435256781958832,0.3209019317801589,3.5083047578154947e-14,1.118033988749895,0.9999999999999999,2.0320978337092277,1.4440874200931406,-1.0000000000000044
1.9191919191919187,0.025615010524464243,1.7751136013789184,7.040404040404041,-0.22450417282739446,0.9727288863130372,-0.4999999999999929,0.9710755979287993,0.22412259667973178,3.5083047578154947e-14,1.118033988749895,1.0,2.144992157804184,1.3430773190830398,-0.9999999999999982
2.0202020202020208,0.007904441067677181,1.8745153318259082,6.98989898989899,-0.12527138948234978,0.9904093541873848,-0.4999999999999929,0.9887260153825457,0.1250584732874893,-3.5083047578154947e-14,1.118033988749895,0.9999999999999999,2.2578864818991424,1.2420672180729386,-0.9999999999999973
2.121212121212121,0.00030765911388830336,1.9751962991945522,6.9393939393939394,-0.024761543457182802,0.997993224350914,-0.5,0.9962969957011978,0.024719457761215757,-3.5083047578154947e-14,1.118033988749895,0.9999999999999999,2.370780805994099,1.1410571170628379,-1.0000000000000018
2.2222222222222223,0.0029021090561252016,2.076130124624072,6.888888888888889,0.07600073086132605,0.9954031840381354,-0.5,0.9937113575231005,-0.07587155702132353,-3.5083047578154947e-14,1.118033988749895,0.9999999999999999,2.483675130089056,1.0400470160527366,-1.0
2.3232323232323235,0.015661342116176424,2.176287851525489,6.838383838383838,0.17598822573940354,0.9826656370738789,-0.5000000000000071,0.9809954597960915,-0.17568910920912462,0.0,1.118033988749895,0.9999999999999999,2.596569454184013,0.9390369150426355,-1.0
2.4242424242424248,0.03845528597317649,2.274648435144048,6.787878787878787,0.2741816318302338,0.9599104347029588,-0.5,0.9582789330646966,-0.27371562191376775,7.016609515630989e-14,1.118033988749895,1.0,2.709463778278971,0.8380268140325343,-1.0
2.525252525252525,0.07105157076874868,2.37020915146548,6.737373737373737,0.36957992938883677,0.9273695518387743,-0.4999999999999929,0.9257933579686017,-0.3689517767628523,3.5083047578154947e-14,1.118033988749895,1.0,2.822358102373927,0.737016713022434,-0.9999999999999987
2.6262626262626263,0.1131178979709212,2.461995819353901,6.686868686868687,0.4612105930360115,0.885374722225615,-0.4999999999999929,0.8838699044243226,-0.4604267013197223,-3.5083047578154947e-14,1.118033988749895,0.9999999999999999,2.935252426468884,0.636006612012333,-1.0000000000000022
2.7272727272727275,0.1642254279477411,2.5490727317130797,6.636363636363637,0.5481395060402154,0.8343540566226686,-0.5,0.8329359555571307,-0.5472078665145137,-3.5083047578154947e-14,1.118033988749895,1.0,3.0481467505638413,0.5349965110022311,-1.0000000000000018
2.8282828282828287,0.2238531517164195,2.630552194429188,6.585858585858586,0.6294804830475533,0.774827678485309,-0.5,0.7735107508000594,-0.6284105931888524,-3.5083047578154947e-14,1.118033988749895,0.9999999999999999,3.1610410746587987,0.43398640999213023,-1.0000000000000007
2.929292929292929,0.2913932023007818,2.7056035758515256,6.5353535353535355,0.7044043041816412,0.7074024216350221,-0.5000000000000071,0.70620009257589,-0.7032070708411964,0.0,1.118033988749895,1.0,3.273935398753755,0.3329763089820294,-0.9999999999999998
3.0303030303030303,0.36615705155109424,2.773461774557475,6.484848484848484,0.7721471684164196,0.6327656439719362,-0.5,0.6316901705241493,-0.7708347966318292,5.284661597215745e-14,1.118033988749895,1.0,3.3868297228487125,0.23196620797192877,-0.9999999999999981
3.1313131313131315,0.4473825292535941,2.8334350190781796,6.434343434343434,0.832018480045106,0.5516782202952584,-0.49999999999999645,0.5507405662312252,-0.8306043486176526,1.7763568394002505e-14,1.118033988749895,1.0,3.49972404694367,0.13095610696182738,-1.000000000000001
3.2323232323232327,0.5342415929743483,2.884911920071669,6.383838383838384,0.8834078888671724,0.46496678566533944,-0.49999999999999645,0.4641765097759203,-0.881906413973444,-3.552713678800501e-14,1.118033988749895,1.0,3.612618371038627,0.02994600595172615,-0.9999999999999992
3.333333333333333,0.62584876942878,2.927367703050975,6.333333333333334,0.9257915123230696,0.37351530838143177,-0.5000000000000036,0.37288046703008604,-0.9242180005510858,-3.552713678800501e-14,1.118033988749895,1.0,3.725512695133583,-0.07106409505837401,-1.0000000000000004
3.4343434343434343,0.7212701813224427,2.960369558128524,6.282828282828283,0.9587372761459774,0.27825607848330236,-0.5000000000000036,0.27778314347656785,-0.9571077684542675,1.7763568394002505e-14,1.118033988749895,0.9999999999999999,3.8384070192285407,-0.1720741960684755,-1.0000000000000007
3.5353535353535355,0.819533067640089,2.983581052239521,6.232323232323232,0.9819093190860126,0.18016020364319552,-0.5,0.17985399625471743,-0.9802404272761267,3.552713678800501e-14,1.118033988749895,1.0,3.951301343323498,-0.27308429707857657,-0.9999999999999974
3.6363636363636367,0.9196357003297183,2.996765558864523,6.181818181818182,0.995071416803496,0.08022770933660972,-0.49999999999999645,0.08009135115725563,-0.9933801541731326,1.7763568394002505e-14,1.118033988749895,0.9999999999999999,4.064195667418455,-0.3740943980886774,-0.9999999999999982
3.737373737373738,1.0205575962872602,2.9997886702873213,6.1313131313131315,0.9980893900268724,-0.020522655785720545,-0.49999999999999645,-0.020487774670446157,-0.9963929979301664,-1.7763568394002505e-14,1.118033988749895,1.0,4.177089991513412,-0.4751044990987786,-1.0
3.8383838383838382,1.1212699205371668,2.9926195677967007,6.080808080808081,0.9909324724256283,-0.12106380539675676,-0.5,-0.12085804057777416,-0.9892482445083858,-3.552713678800501e-14,1.118033988749895,1.0,4.289984315608368,-0.5761146001088789,-1.000000000000003
3.9393939393939394,1.2207459745550633,2.975331335863734,6.03030303030303,0.9736736242535846,-0.22037078598943438,-0.5000000000000036,-0.21999623510908783,-0.9720187301554887,0.0,1.118033988749895,0.9999999999999999,4.402878639703326,-0.6771247011189807,-1.0000000000000013
4.040404040404041,1.3179716628106186,2.9481002170917643,5.979797979797979,0.9464887885652065,-0.3174312256301892,-0.5,-0.31689170699810454,-0.9448800988861494,3.552713678800501e-14,1.118033988749895,0.9999999999999999,4.515772963798284,-0.7781348021290816,-0.9999999999999978
4.141414141414142,1.4119558308308628,2.9112038155344027,5.929292929292929,0.9096550975873008,-0.4112556544512831,-0.49999999999999645,-0.4105566681191064,-0.908109011902309,1.7763568394002505e-14,1.118033988749895,1.0,4.628667287893241,-0.8791449031391826,-1.0000000000000004
4.242424242424242,1.5017403693939113,2.865018266697566,5.878787878787879,0.8635480475310437,-0.5008875916710593,-0.49999999999999645,-0.5000362633628681,-0.8620803272069972,-1.7763568394002505e-14,1.118033988749895,1.0,4.741561611988197,-0.9801550041492831,-1.0000000000000018
4.343434343434343,1.586409981847235,2.810014403075603,5.828282828282829,0.8086376706453073,-0.5854132963112821,-0.5,-0.5844183047813698,-0.8072632781637483,-3.552713678800501e-14,1.118033988749895,1.0,4.854455936083154,-1.0811651051593845,-1.0000000000000009
4.444444444444445,1.6651015149788224,2.746752954311448,5.777777777777778,0.7454837435348072,-0.6639710822091907,-0.5000000000000036,-0.6628425707676819,-0.7442166899588809,-1.7763568394002505e-14,1.118033988749895,1.0,4.967350260178112,-1.1821752061694857,-1.0
4.545454545454546,1.7370127583189134,2.6758788309121297,5.727272727272727,0.67473008059123,-0.7357601023635816,-0.5000000000000036,-0.7345095754717224,-0.6735832827317059,1.7763568394002505e-14,1.118033988749895,1.0,5.0802445842730695,-1.283185307179587,-1.0000000000000018
4.646464646464646,1.8014106221689699,2.598114549793553,5.6767676767676765,0.5970979707122375,-0.8000485130640804,-0.5,-0.7986887190535574,-0.5960831194488123,3.552713678800501e-14,1.118033988749895,1.0,5.193138908368026,-1.3841954081896877,-1.0000000000000009
4.747474747474747,1.8576386109880518,2.5142528686769627,5.626262626262626,0.5133788242167743,-0.8561809345754625,-0.49999999999999645,-0.8547257356872153,-0.51250626531702,0.0,1.118033988749895,1.0,5.306033232462983,-1.4852055091997887,-0.9999999999999982
4.848484848484849,1.9051235159501367,2.4251487044247724,5.575757575757576,0.4244261049168401,-0.9035851323200443,-0.5,-0.9020493633874331,-0.423704733567539,-1.7763568394002505e-14,1.118033988749895,0.9999999999999999,5.41892755655794,-1.5862156102098897,-1.0
4.94949494949495,1.9433812584459997,2.331710417703216,5.525252525252525,0.3311466295930501,-0.9417778504476928,-0.5,-0.9401771676648498,-0.3305837997193919,0.0,1.118033988749895,1.0,5.531821880652897,-1.6872257112199909,-1.0000000000000018
5.05050505050505,1.9720218249588335,2.234890552819178,5.474747474747475,0.23449132357040625,-0.9703697383239618,-0.5,-0.9687204596407087,-0.23409277286741226,0.0,1.118033988749895,1.0,5.644716204747854,-1.7882358122300914,-1.0000000000000018
5.151515151515151,1.9907532430056771,2.135676127132719,5.424242424242424,0.1354455266353316,-0.9890693197138365,-0.5,-0.9873882584844537,-0.13521531807563747,3.5083047578154947e-14,1.118033988749895,1.0,5.757610528842811,-1.8892459132401924,-1.0
5.252525252525253,1.9993845576124358,2.0350785690386046,5.373737373737374,0.03501894811900108,-0.997685964197828,-0.4999999999999929,-0.9959902577795954,-0.0349594285334609,0.0,1.118033988749895,1.0,5.870504852937768,-1.9902560142502939,-1.0
5.353535353535354,1.9978277779792126,1.9341234070927533,5.3232323232323235,-0.06576462645145575,-0.996131830528677,-0.5,-0.9944387655773211,0.06565285029826473,-3.5083047578154947e-14,1.118033988749895,1.0,5.983399177032725,-2.0912661152603946,-1.0
5.454545454545455,1.9860987744909298,1.8338398153964472,5.2727272727272725,-0.16587777219965005,-0.9844227621173705,-0.5,-0.9827495983605568,0.16559583979500925,0.0,1.118033988749895,1.0,6.096293501127683,-2.1922762162704963,-1.0000000000000018
5.555555555555555,1.964317116928778,1.735250121816517,5.222222222222222,-0.26429989884752736,-0.9626781255195844,-0.5,-0.9610419198048425,0.26385068431420144,0.0,1.118033988749895,1.0,6.209187825222639,-2.293286317280596,-1.0
5.656565656565657,1.9327048555318336,1.639359385998552,5.171717171717171,-0.36002765498850664,-0.931119593569047,-0.5,-0.9295370259800111,0.35941573778488056,1.7763568394002505e-14,1.118033988749895,1.0,6.322082149317596,-2.394296418290698,-1.0
5.757575757575758,1.8915842573351402,1.5471451534187293,5.121212121212121,-0.45208515662126736,-0.8900688855630428,-0.49999999999999645,-0.8885560893765765,0.45131677485667065,0.0,1.118033988749895,1.0,6.4349764734125525,-2.4953065193007986,-0.9999999999999982
5.858585858585859,1.84137452086087,1.4595474899252097,5.070707070707071,-0.5395339356706437,-0.8399444875373963,-0.5,-0.838516884754978,0.5386169225117894,-3.552713678800501e-14,1.118033988749895,1.0,6.547870797507509,-2.5963166203109,-1.0000000000000036
5.959595959595959,1.7825875026542022,1.3774593983606698,5.020202020202021,-0.6214825070768182,-0.7812573860657119,-0.5000000000000036,-0.7799295301958504,0.6204262108935659,-1.7763568394002505e-14,1.118033988749895,1.0,6.6607651216024655,-2.6973267213210006,-1.0000000000000018
6.0606060606060606,1.7158224992291902,1.30171771496244,4.96969696969697,-0.6970954569223302,-0.7146058590740498,-0.5000000000000036,-0.7133912867684962,0.6959106459869893,1.7763568394002505e-14,1.118033988749895,1.0,6.773659445697423,-2.798336822331102,-1.0
6.161616161616162,1.6417601376193878,1.23309457834571,4.919191919191919,-0.765601958949242,-0.6406693767754108,-0.5,-0.6395804698316052,0.7643007116608196,3.552713678800501e-14,1.118033988749895,1.0,6.886553769792381,-2.899346923341203,-0.9999999999999982
6.262626262626263,1.5611554368152016,1.1722895580381143,4.8686868686868685,-0.826303632645887,-0.5602016749001466,-0.49999999999999645,-0.5592495340364718,0.8248992143984761,1.7763568394002505e-14,1.118033988749895,1.0,6.999448093887338,-3.000357024351304,-1.0
6.363636363636363,1.4748301108222395,1.119922522810327,4.818181818181818,-0.8785816627949936,-0.4740230708363251,-0.49999999999999645,-0.47321740252737854,0.8770883907454681,-1.7763568394002505e-14,1.118033988749895,1.0,7.112342417982295,-3.1013671253614046,30.10176727053875
6.4646464646464645,1.3836641918061123,1.0765273215055235,4.767676767676768,-0.921903107903943,-0.38301210101217364,-0.5,-0.38236111853748245,0.9203362050175008,-3.552713678800501e-14,1.118033988749895,1.0,7.225236742077252,3.080808080808081,30.101767270538893
6.565656565656566,1.2885870587204324,1.0425463407876654,4.717171717171717,-0.9558263332066064,-0.28809656477218315,-0.5000000000000036,-0.2876069044867986,0.9542017730683322,1.7763568394002505e-14,1.118033988749895,0.9999999999999999,7.33813106617221,2.9797979797979797,-1.0000000000000018
6.666666666666666,1.1905679628754853,1.018325995288921,4.666666666666667,-0.980005512850771,-0.19024406604887467,-0.49999999999999645,-0.1899207197300683,0.9783398568250448,1.7763568394002505e-14,1.118033988749895,1.0,7.451025390267167,2.878787878787879,-1.0
6.767676767676768,1.0906061470334076,1.004113196131327,4.616161616161616,-0.9941941553742968,-0.09045214925197165,-0.5,-0.09029841321125343,0.9925043837720766,0.0,1.118033988749895,1.0,7.563919714362124,2.7777777777777772,-0.9999999999999982
6.8686868686868685,0.9897206587594654,1.000052833823876,4.565656565656566,-0.9982476165298122,0.010261870066696765,-0.49999999999999645,0.010244428587558474,0.9965509555051224,0.0,1.118033988749895,1.0,7.676814038457081,2.6767676767676765,-1.0
6.96969696969697,0.8889399618758703,1.006186301195306,4.515151515151516,-0.9921245738414566,0.11087127610259806,-0.5,0.11068283490844166,0.9904383197816363,-1.7763568394002505e-14,1.118033988749895,1.0,7.789708362552038,2.5757575757575757,-0.9999999999999964
7.070707070707071,0.7892914519228071,1.0224510714203605,4.4646464646464645,-0.9758874478614401,0.21035041951753275,-0.5,0.20999289964730128,0.9742287910613896,-1.7763568394002505e-14,1.118033988749895,1.0,7.902602686646996,2.474747474747475,-1.0000000000000018
7.171717171717171,0.6917909825099231,1.048681335441272,4.414141414141414,-0.9497017658319011,0.30768517328671674,-0.5000000000000036,0.3071622194296504,0.948087615249924,0.0,1.118033988749895,1.0,8.015497010741953,2.3737373737373737,-0.9999999999999982
